item_id,item_code,item_category,standard_cost,lead_time_days
4713,ITEM_004713,Equipment,81.5,10
4714,ITEM_004714,Packaging,87.0,11
4715,ITEM_004715,Wafer,92.5,12
4716,ITEM_004716,Chemical,98.0,13
4717,ITEM_004717,Gas,103.5,14
4718,ITEM_004718,Equipment,109.0,15
4719,ITEM_004719,Packaging,114.5,16
4720,ITEM_004720,Wafer,120.0,17
4721,ITEM_004721,Chemical,125.5,18
4722,ITEM_004722,Gas,131.0,19
4723,ITEM_004723,Equipment,136.5,20
4724,ITEM_004724,Packaging,142.0,21
4725,ITEM_004725,Wafer,147.5,22
4726,ITEM_004726,Chemical,153.0,23
4727,ITEM_004727,Gas,158.5,24
4728,ITEM_004728,Equipment,164.0,25
4729,ITEM_004729,Packaging,169.5,26
4730,ITEM_004730,Wafer,175.0,27
4731,ITEM_004731,Chemical,180.5,28
4732,ITEM_004732,Gas,186.0,29
4733,ITEM_004733,Equipment,191.5,30
4734,ITEM_004734,Packaging,197.0,31
4735,ITEM_004735,Wafer,202.5,32
4736,ITEM_004736,Chemical,208.0,33
4737,ITEM_004737,Gas,213.5,34
4738,ITEM_004738,Equipment,219.0,35
4739,ITEM_004739,Packaging,224.5,36
4740,ITEM_004740,Wafer,230.0,7
4741,ITEM_004741,Chemical,235.5,8
4742,ITEM_004742,Gas,241.0,9
4743,ITEM_004743,Equipment,246.5,10
4744,ITEM_004744,Packaging,252.0,11
4745,ITEM_004745,Wafer,257.5,12
4746,ITEM_004746,Chemical,263.0,13
4747,ITEM_004747,Gas,268.5,14
4748,ITEM_004748,Equipment,274.0,15
4749,ITEM_004749,Packaging,279.5,16
4750,ITEM_004750,Wafer,285.0,17
4751,ITEM_004751,Chemical,290.5,18
4752,ITEM_004752,Gas,296.0,19
4753,ITEM_004753,Equipment,301.5,20
4754,ITEM_004754,Packaging,307.0,21
4755,ITEM_004755,Wafer,312.5,22
4756,ITEM_004756,Chemical,318.0,23
4757,ITEM_004757,Gas,323.5,24
4758,ITEM_004758,Equipment,329.0,25
4759,ITEM_004759,Packaging,334.5,26
4760,ITEM_004760,Wafer,340.0,27
4761,ITEM_004761,Chemical,345.5,28
4762,ITEM_004762,Gas,351.0,29
4763,ITEM_004763,Equipment,356.5,30
4764,ITEM_004764,Packaging,362.0,31
4765,ITEM_004765,Wafer,367.5,32
4766,ITEM_004766,Chemical,373.0,33
4767,ITEM_004767,Gas,378.5,34
4768,ITEM_004768,Equipment,384.0,35
4769,ITEM_004769,Packaging,389.5,36
4770,ITEM_004770,Wafer,395.0,7
4771,ITEM_004771,Chemical,400.5,8
4772,ITEM_004772,Gas,406.0,9
4773,ITEM_004773,Equipment,411.5,10
4774,ITEM_004774,Packaging,417.0,11
4775,ITEM_004775,Wafer,422.5,12
4776,ITEM_004776,Chemical,428.0,13
4777,ITEM_004777,Gas,433.5,14
4778,ITEM_004778,Equipment,439.0,15
4779,ITEM_004779,Packaging,444.5,16
4780,ITEM_004780,Wafer,450.0,17
4781,ITEM_004781,Chemical,455.5,18
4782,ITEM_004782,Gas,461.0,19
4783,ITEM_004783,Equipment,466.5,20
4784,ITEM_004784,Packaging,472.0,21
4785,ITEM_004785,Wafer,477.5,22
4786,ITEM_004786,Chemical,483.0,23
4787,ITEM_004787,Gas,488.5,24
4788,ITEM_004788,Equipment,494.0,25
4789,ITEM_004789,Packaging,499.5,26
4790,ITEM_004790,Wafer,505.0,27
4791,ITEM_004791,Chemical,510.5,28
4792,ITEM_004792,Gas,516.0,29
4793,ITEM_004793,Equipment,521.5,30
4794,ITEM_004794,Packaging,527.0,31
4795,ITEM_004795,Wafer,532.5,32
4796,ITEM_004796,Chemical,538.0,33
4797,ITEM_004797,Gas,543.5,34
4798,ITEM_004798,Equipment,549.0,35
4799,ITEM_004799,Packaging,554.5,36
4800,ITEM_004800,Wafer,10.0,7
4801,ITEM_004801,Chemical,15.5,8
4802,ITEM_004802,Gas,21.0,9
4803,ITEM_004803,Equipment,26.5,10
4804,ITEM_004804,Packaging,32.0,11
4805,ITEM_004805,Wafer,37.5,12
4806,ITEM_004806,Chemical,43.0,13
4807,ITEM_004807,Gas,48.5,14
4808,ITEM_004808,Equipment,54.0,15
4809,ITEM_004809,Packaging,59.5,16
4810,ITEM_004810,Wafer,65.0,17
4811,ITEM_004811,Chemical,70.5,18
4812,ITEM_004812,Gas,76.0,19
4813,ITEM_004813,Equipment,81.5,20
4814,ITEM_004814,Packaging,87.0,21
4815,ITEM_004815,Wafer,92.5,22
4816,ITEM_004816,Chemical,98.0,23
4817,ITEM_004817,Gas,103.5,24
4818,ITEM_004818,Equipment,109.0,25
4819,ITEM_004819,Packaging,114.5,26
4820,ITEM_004820,Wafer,120.0,27
4821,ITEM_004821,Chemical,125.5,28
4822,ITEM_004822,Gas,131.0,29
4823,ITEM_004823,Equipment,136.5,30
4824,ITEM_004824,Packaging,142.0,31
4825,ITEM_004825,Wafer,147.5,32
4826,ITEM_004826,Chemical,153.0,33
4827,ITEM_004827,Gas,158.5,34
4828,ITEM_004828,Equipment,164.0,35
4829,ITEM_004829,Packaging,169.5,36
4830,ITEM_004830,Wafer,175.0,7
4831,ITEM_004831,Chemical,180.5,8
4832,ITEM_004832,Gas,186.0,9
4833,ITEM_004833,Equipment,191.5,10
4834,ITEM_004834,Packaging,197.0,11
4835,ITEM_004835,Wafer,202.5,12
4836,ITEM_004836,Chemical,208.0,13
4837,ITEM_004837,Gas,213.5,14
4838,ITEM_004838,Equipment,219.0,15
4839,ITEM_004839,Packaging,224.5,16
4840,ITEM_004840,Wafer,230.0,17
4841,ITEM_004841,Chemical,235.5,18
4842,ITEM_004842,Gas,241.0,19
4843,ITEM_004843,Equipment,246.5,20
4844,ITEM_004844,Packaging,252.0,21
4845,ITEM_004845,Wafer,257.5,22
4846,ITEM_004846,Chemical,263.0,23
4847,ITEM_004847,Gas,268.5,24
4848,ITEM_004848,Equipment,274.0,25
4849,ITEM_004849,Packaging,279.5,26
4850,ITEM_004850,Wafer,285.0,27
4851,ITEM_004851,Chemical,290.5,28
4852,ITEM_004852,Gas,296.0,29
4853,ITEM_004853,Equipment,301.5,30
4854,ITEM_004854,Packaging,307.0,31
4855,ITEM_004855,Wafer,312.5,32
4856,ITEM_004856,Chemical,318.0,33
4857,ITEM_004857,Gas,323.5,34
4858,ITEM_004858,Equipment,329.0,35
4859,ITEM_004859,Packaging,334.5,36
4860,ITEM_004860,Wafer,340.0,7
4861,ITEM_004861,Chemical,345.5,8
4862,ITEM_004862,Gas,351.0,9
4863,ITEM_004863,Equipment,356.5,10
4864,ITEM_004864,Packaging,362.0,11
4865,ITEM_004865,Wafer,367.5,12
4866,ITEM_004866,Chemical,373.0,13
4867,ITEM_004867,Gas,378.5,14
4868,ITEM_004868,Equipment,384.0,15
4869,ITEM_004869,Packaging,389.5,16
4870,ITEM_004870,Wafer,395.0,17
4871,ITEM_004871,Chemical,400.5,18
4872,ITEM_004872,Gas,406.0,19
4873,ITEM_004873,Equipment,411.5,20
4874,ITEM_004874,Packaging,417.0,21
4875,ITEM_004875,Wafer,422.5,22
4876,ITEM_004876,Chemical,428.0,23
4877,ITEM_004877,Gas,433.5,24
4878,ITEM_004878,Equipment,439.0,25
4879,ITEM_004879,Packaging,444.5,26
4880,ITEM_004880,Wafer,450.0,27
4881,ITEM_004881,Chemical,455.5,28
4882,ITEM_004882,Gas,461.0,29
4883,ITEM_004883,Equipment,466.5,30
4884,ITEM_004884,Packaging,472.0,31
4885,ITEM_004885,Wafer,477.5,32
4886,ITEM_004886,Chemical,483.0,33
4887,ITEM_004887,Gas,488.5,34
4888,ITEM_004888,Equipment,494.0,35
4889,ITEM_004889,Packaging,499.5,36
4890,ITEM_004890,Wafer,505.0,7
4891,ITEM_004891,Chemical,510.5,8
4892,ITEM_004892,Gas,516.0,9
4893,ITEM_004893,Equipment,521.5,10
4894,ITEM_004894,Packaging,527.0,11
4895,ITEM_004895,Wafer,532.5,12
4896,ITEM_004896,Chemical,538.0,13
4897,ITEM_004897,Gas,543.5,14
4898,ITEM_004898,Equipment,549.0,15
4899,ITEM_004899,Packaging,554.5,16
4900,ITEM_004900,Wafer,10.0,17
4901,ITEM_004901,Chemical,15.5,18
4902,ITEM_004902,Gas,21.0,19
4903,ITEM_004903,Equipment,26.5,20
4904,ITEM_004904,Packaging,32.0,21
4905,ITEM_004905,Wafer,37.5,22
4906,ITEM_004906,Chemical,43.0,23
4907,ITEM_004907,Gas,48.5,24
4908,ITEM_004908,Equipment,54.0,25
4909,ITEM_004909,Packaging,59.5,26
4910,ITEM_004910,Wafer,65.0,27
4911,ITEM_004911,Chemical,70.5,28
4912,ITEM_004912,Gas,76.0,29
4913,ITEM_004913,Equipment,81.5,30
4914,ITEM_004914,Packaging,87.0,31
4915,ITEM_004915,Wafer,92.5,32
4916,ITEM_004916,Chemical,98.0,33
4917,ITEM_004917,Gas,103.5,34
4918,ITEM_004918,Equipment,109.0,35
4919,ITEM_004919,Packaging,114.5,36
4920,ITEM_004920,Wafer,120.0,7
4921,ITEM_004921,Chemical,125.5,8
4922,ITEM_004922,Gas,131.0,9
4923,ITEM_004923,Equipment,136.5,10
4924,ITEM_004924,Packaging,142.0,11
4925,ITEM_004925,Wafer,147.5,12
4926,ITEM_004926,Chemical,153.0,13
4927,ITEM_004927,Gas,158.5,14
4928,ITEM_004928,Equipment,164.0,15
4929,ITEM_004929,Packaging,169.5,16
4930,ITEM_004930,Wafer,175.0,17
4931,ITEM_004931,Chemical,180.5,18
4932,ITEM_004932,Gas,186.0,19
4933,ITEM_004933,Equipment,191.5,20
4934,ITEM_004934,Packaging,197.0,21
4935,ITEM_004935,Wafer,202.5,22
4936,ITEM_004936,Chemical,208.0,23
4937,ITEM_004937,Gas,213.5,24
4938,ITEM_004938,Equipment,219.0,25
4939,ITEM_004939,Packaging,224.5,26
4940,ITEM_004940,Wafer,230.0,27
4941,ITEM_004941,Chemical,235.5,28
4942,ITEM_004942,Gas,241.0,29
4943,ITEM_004943,Equipment,246.5,30
4944,ITEM_004944,Packaging,252.0,31
4945,ITEM_004945,Wafer,257.5,32
4946,ITEM_004946,Chemical,263.0,33
4947,ITEM_004947,Gas,268.5,34
4948,ITEM_004948,Equipment,274.0,35
4949,ITEM_004949,Packaging,279.5,36
4950,ITEM_004950,Wafer,285.0,7
4951,ITEM_004951,Chemical,290.5,8
4952,ITEM_004952,Gas,296.0,9
4953,ITEM_004953,Equipment,301.5,10
4954,ITEM_004954,Packaging,307.0,11
4955,ITEM_004955,Wafer,312.5,12
4956,ITEM_004956,Chemical,318.0,13
4957,ITEM_004957,Gas,323.5,14
4958,ITEM_004958,Equipment,329.0,15
4959,ITEM_004959,Packaging,334.5,16
4960,ITEM_004960,Wafer,340.0,17
4961,ITEM_004961,Chemical,345.5,18
4962,ITEM_004962,Gas,351.0,19
4963,ITEM_004963,Equipment,356.5,20
4964,ITEM_004964,Packaging,362.0,21
4965,ITEM_004965,Wafer,367.5,22
4966,ITEM_004966,Chemical,373.0,23
4967,ITEM_004967,Gas,378.5,24
4968,ITEM_004968,Equipment,384.0,25
4969,ITEM_004969,Packaging,389.5,26
4970,ITEM_004970,Wafer,395.0,27
4971,ITEM_004971,Chemical,400.5,28
4972,ITEM_004972,Gas,406.0,29
4973,ITEM_004973,Equipment,411.5,30
4974,ITEM_004974,Packaging,417.0,31
4975,ITEM_004975,Wafer,422.5,32
4976,ITEM_004976,Chemical,428.0,33
4977,ITEM_004977,Gas,433.5,34
4978,ITEM_004978,Equipment,439.0,35
4979,ITEM_004979,Packaging,444.5,36
4980,ITEM_004980,Wafer,450.0,7
4981,ITEM_004981,Chemical,455.5,8
4982,ITEM_004982,Gas,461.0,9
4983,ITEM_004983,Equipment,466.5,10
4984,ITEM_004984,Packaging,472.0,11
4985,ITEM_004985,Wafer,477.5,12
4986,ITEM_004986,Chemical,483.0,13
4987,ITEM_004987,Gas,488.5,14
4988,ITEM_004988,Equipment,494.0,15
4989,ITEM_004989,Packaging,499.5,16
4990,ITEM_004990,Wafer,505.0,17
4991,ITEM_004991,Chemical,510.5,18
4992,ITEM_004992,Gas,516.0,19
4993,ITEM_004993,Equipment,521.5,20
4994,ITEM_004994,Packaging,527.0,21
4995,ITEM_004995,Wafer,532.5,22
4996,ITEM_004996,Chemical,538.0,23
4997,ITEM_004997,Gas,543.5,24
4998,ITEM_004998,Equipment,549.0,25
4999,ITEM_004999,Packaging,554.5,26
5000,ITEM_005000,Wafer,10.0,27
5001,ITEM_005001,Chemical,15.5,28
5002,ITEM_005002,Gas,21.0,29
5003,ITEM_005003,Equipment,26.5,30
5004,ITEM_005004,Packaging,32.0,31
5005,ITEM_005005,Wafer,37.5,32
5006,ITEM_005006,Chemical,43.0,33
5007,ITEM_005007,Gas,48.5,34
5008,ITEM_005008,Equipment,54.0,35
5009,ITEM_005009,Packaging,59.5,36
5010,ITEM_005010,Wafer,65.0,7
5011,ITEM_005011,Chemical,70.5,8
5012,ITEM_005012,Gas,76.0,9
5013,ITEM_005013,Equipment,81.5,10
5014,ITEM_005014,Packaging,87.0,11
5015,ITEM_005015,Wafer,92.5,12
5016,ITEM_005016,Chemical,98.0,13
5017,ITEM_005017,Gas,103.5,14
5018,ITEM_005018,Equipment,109.0,15
5019,ITEM_005019,Packaging,114.5,16
5020,ITEM_005020,Wafer,120.0,17
5021,ITEM_005021,Chemical,125.5,18
5022,ITEM_005022,Gas,131.0,19
5023,ITEM_005023,Equipment,136.5,20
5024,ITEM_005024,Packaging,142.0,21
5025,ITEM_005025,Wafer,147.5,22
5026,ITEM_005026,Chemical,153.0,23
5027,ITEM_005027,Gas,158.5,24
5028,ITEM_005028,Equipment,164.0,25
5029,ITEM_005029,Packaging,169.5,26
5030,ITEM_005030,Wafer,175.0,27
5031,ITEM_005031,Chemical,180.5,28
5032,ITEM_005032,Gas,186.0,29
5033,ITEM_005033,Equipment,191.5,30
5034,ITEM_005034,Packaging,197.0,31
5035,ITEM_005035,Wafer,202.5,32
5036,ITEM_005036,Chemical,208.0,33
5037,ITEM_005037,Gas,213.5,34
5038,ITEM_005038,Equipment,219.0,35
5039,ITEM_005039,Packaging,224.5,36
5040,ITEM_005040,Wafer,230.0,7
5041,ITEM_005041,Chemical,235.5,8
5042,ITEM_005042,Gas,241.0,9
5043,ITEM_005043,Equipment,246.5,10
5044,ITEM_005044,Packaging,252.0,11
5045,ITEM_005045,Wafer,257.5,12
5046,ITEM_005046,Chemical,263.0,13
5047,ITEM_005047,Gas,268.5,14
5048,ITEM_005048,Equipment,274.0,15
5049,ITEM_005049,Packaging,279.5,16
5050,ITEM_005050,Wafer,285.0,17
5051,ITEM_005051,Chemical,290.5,18
5052,ITEM_005052,Gas,296.0,19
5053,ITEM_005053,Equipment,301.5,20
5054,ITEM_005054,Packaging,307.0,21
5055,ITEM_005055,Wafer,312.5,22
5056,ITEM_005056,Chemical,318.0,23
5057,ITEM_005057,Gas,323.5,24
5058,ITEM_005058,Equipment,329.0,25
5059,ITEM_005059,Packaging,334.5,26
5060,ITEM_005060,Wafer,340.0,27
5061,ITEM_005061,Chemical,345.5,28
5062,ITEM_005062,Gas,351.0,29
5063,ITEM_005063,Equipment,356.5,30
5064,ITEM_005064,Packaging,362.0,31
5065,ITEM_005065,Wafer,367.5,32
5066,ITEM_005066,Chemical,373.0,33
5067,ITEM_005067,Gas,378.5,34
5068,ITEM_005068,Equipment,384.0,35
5069,ITEM_005069,Packaging,389.5,36
5070,ITEM_005070,Wafer,395.0,7
5071,ITEM_005071,Chemical,400.5,8
5072,ITEM_005072,Gas,406.0,9
5073,ITEM_005073,Equipment,411.5,10
5074,ITEM_005074,Packaging,417.0,11
5075,ITEM_005075,Wafer,422.5,12
5076,ITEM_005076,Chemical,428.0,13
5077,ITEM_005077,Gas,433.5,14
5078,ITEM_005078,Equipment,439.0,15
5079,ITEM_005079,Packaging,444.5,16
5080,ITEM_005080,Wafer,450.0,17
5081,ITEM_005081,Chemical,455.5,18
5082,ITEM_005082,Gas,461.0,19
5083,ITEM_005083,Equipment,466.5,20
5084,ITEM_005084,Packaging,472.0,21
5085,ITEM_005085,Wafer,477.5,22
5086,ITEM_005086,Chemical,483.0,23
5087,ITEM_005087,Gas,488.5,24
5088,ITEM_005088,Equipment,494.0,25
5089,ITEM_005089,Packaging,499.5,26
5090,ITEM_005090,Wafer,505.0,27
5091,ITEM_005091,Chemical,510.5,28
5092,ITEM_005092,Gas,516.0,29
5093,ITEM_005093,Equipment,521.5,30
5094,ITEM_005094,Packaging,527.0,31
5095,ITEM_005095,Wafer,532.5,32
5096,ITEM_005096,Chemical,538.0,33
5097,ITEM_005097,Gas,543.5,34
5098,ITEM_005098,Equipment,549.0,35
5099,ITEM_005099,Packaging,554.5,36
5100,ITEM_005100,Wafer,10.0,7
5101,ITEM_005101,Chemical,15.5,8
5102,ITEM_005102,Gas,21.0,9
5103,ITEM_005103,Equipment,26.5,10
5104,ITEM_005104,Packaging,32.0,11
5105,ITEM_005105,Wafer,37.5,12
5106,ITEM_005106,Chemical,43.0,13
5107,ITEM_005107,Gas,48.5,14
5108,ITEM_005108,Equipment,54.0,15
5109,ITEM_005109,Packaging,59.5,16
5110,ITEM_005110,Wafer,65.0,17
5111,ITEM_005111,Chemical,70.5,18
5112,ITEM_005112,Gas,76.0,19
5113,ITEM_005113,Equipment,81.5,20
5114,ITEM_005114,Packaging,87.0,21
5115,ITEM_005115,Wafer,92.5,22
5116,ITEM_005116,Chemical,98.0,23
5117,ITEM_005117,Gas,103.5,24
5118,ITEM_005118,Equipment,109.0,25
5119,ITEM_005119,Packaging,114.5,26
5120,ITEM_005120,Wafer,120.0,27
5121,ITEM_005121,Chemical,125.5,28
5122,ITEM_005122,Gas,131.0,29
5123,ITEM_005123,Equipment,136.5,30
5124,ITEM_005124,Packaging,142.0,31
5125,ITEM_005125,Wafer,147.5,32
5126,ITEM_005126,Chemical,153.0,33
5127,ITEM_005127,Gas,158.5,34
5128,ITEM_005128,Equipment,164.0,35
5129,ITEM_005129,Packaging,169.5,36
5130,ITEM_005130,Wafer,175.0,7
5131,ITEM_005131,Chemical,180.5,8
5132,ITEM_005132,Gas,186.0,9
5133,ITEM_005133,Equipment,191.5,10
5134,ITEM_005134,Packaging,197.0,11
5135,ITEM_005135,Wafer,202.5,12
5136,ITEM_005136,Chemical,208.0,13
5137,ITEM_005137,Gas,213.5,14
5138,ITEM_005138,Equipment,219.0,15
5139,ITEM_005139,Packaging,224.5,16
5140,ITEM_005140,Wafer,230.0,17
5141,ITEM_005141,Chemical,235.5,18
5142,ITEM_005142,Gas,241.0,19
5143,ITEM_005143,Equipment,246.5,20
5144,ITEM_005144,Packaging,252.0,21
5145,ITEM_005145,Wafer,257.5,22
5146,ITEM_005146,Chemical,263.0,23
5147,ITEM_005147,Gas,268.5,24
5148,ITEM_005148,Equipment,274.0,25
5149,ITEM_005149,Packaging,279.5,26
5150,ITEM_005150,Wafer,285.0,27
5151,ITEM_005151,Chemical,290.5,28
5152,ITEM_005152,Gas,296.0,29
5153,ITEM_005153,Equipment,301.5,30
5154,ITEM_005154,Packaging,307.0,31
5155,ITEM_005155,Wafer,312.5,32
5156,ITEM_005156,Chemical,318.0,33
5157,ITEM_005157,Gas,323.5,34
5158,ITEM_005158,Equipment,329.0,35
5159,ITEM_005159,Packaging,334.5,36
5160,ITEM_005160,Wafer,340.0,7
5161,ITEM_005161,Chemical,345.5,8
5162,ITEM_005162,Gas,351.0,9
5163,ITEM_005163,Equipment,356.5,10
5164,ITEM_005164,Packaging,362.0,11
5165,ITEM_005165,Wafer,367.5,12
5166,ITEM_005166,Chemical,373.0,13
5167,ITEM_005167,Gas,378.5,14
5168,ITEM_005168,Equipment,384.0,15
5169,ITEM_005169,Packaging,389.5,16
5170,ITEM_005170,Wafer,395.0,17
5171,ITEM_005171,Chemical,400.5,18
5172,ITEM_005172,Gas,406.0,19
5173,ITEM_005173,Equipment,411.5,20
5174,ITEM_005174,Packaging,417.0,21
5175,ITEM_005175,Wafer,422.5,22
5176,ITEM_005176,Chemical,428.0,23
5177,ITEM_005177,Gas,433.5,24
5178,ITEM_005178,Equipment,439.0,25
5179,ITEM_005179,Packaging,444.5,26
5180,ITEM_005180,Wafer,450.0,27
5181,ITEM_005181,Chemical,455.5,28
5182,ITEM_005182,Gas,461.0,29
5183,ITEM_005183,Equipment,466.5,30
5184,ITEM_005184,Packaging,472.0,31
5185,ITEM_005185,Wafer,477.5,32
5186,ITEM_005186,Chemical,483.0,33
5187,ITEM_005187,Gas,488.5,34
5188,ITEM_005188,Equipment,494.0,35
5189,ITEM_005189,Packaging,499.5,36
5190,ITEM_005190,Wafer,505.0,7
5191,ITEM_005191,Chemical,510.5,8
5192,ITEM_005192,Gas,516.0,9
5193,ITEM_005193,Equipment,521.5,10
5194,ITEM_005194,Packaging,527.0,11
5195,ITEM_005195,Wafer,532.5,12
5196,ITEM_005196,Chemical,538.0,13
5197,ITEM_005197,Gas,543.5,14
5198,ITEM_005198,Equipment,549.0,15
5199,ITEM_005199,Packaging,554.5,16
5200,ITEM_005200,Wafer,10.0,17
5201,ITEM_005201,Chemical,15.5,18
5202,ITEM_005202,Gas,21.0,19
5203,ITEM_005203,Equipment,26.5,20
5204,ITEM_005204,Packaging,32.0,21
5205,ITEM_005205,Wafer,37.5,22
5206,ITEM_005206,Chemical,43.0,23
5207,ITEM_005207,Gas,48.5,24
5208,ITEM_005208,Equipment,54.0,25
5209,ITEM_005209,Packaging,59.5,26
5210,ITEM_005210,Wafer,65.0,27
5211,ITEM_005211,Chemical,70.5,28
5212,ITEM_005212,Gas,76.0,29
5213,ITEM_005213,Equipment,81.5,30
5214,ITEM_005214,Packaging,87.0,31
5215,ITEM_005215,Wafer,92.5,32
5216,ITEM_005216,Chemical,98.0,33
5217,ITEM_005217,Gas,103.5,34
5218,ITEM_005218,Equipment,109.0,35
5219,ITEM_005219,Packaging,114.5,36
5220,ITEM_005220,Wafer,120.0,7
5221,ITEM_005221,Chemical,125.5,8
5222,ITEM_005222,Gas,131.0,9
5223,ITEM_005223,Equipment,136.5,10
5224,ITEM_005224,Packaging,142.0,11
5225,ITEM_005225,Wafer,147.5,12
5226,ITEM_005226,Chemical,153.0,13
5227,ITEM_005227,Gas,158.5,14
5228,ITEM_005228,Equipment,164.0,15
5229,ITEM_005229,Packaging,169.5,16
5230,ITEM_005230,Wafer,175.0,17
5231,ITEM_005231,Chemical,180.5,18
5232,ITEM_005232,Gas,186.0,19
5233,ITEM_005233,Equipment,191.5,20
5234,ITEM_005234,Packaging,197.0,21
5235,ITEM_005235,Wafer,202.5,22
5236,ITEM_005236,Chemical,208.0,23
5237,ITEM_005237,Gas,213.5,24
5238,ITEM_005238,Equipment,219.0,25
5239,ITEM_005239,Packaging,224.5,26
5240,ITEM_005240,Wafer,230.0,27
5241,ITEM_005241,Chemical,235.5,28
5242,ITEM_005242,Gas,241.0,29
5243,ITEM_005243,Equipment,246.5,30
5244,ITEM_005244,Packaging,252.0,31
5245,ITEM_005245,Wafer,257.5,32
5246,ITEM_005246,Chemical,263.0,33
5247,ITEM_005247,Gas,268.5,34
5248,ITEM_005248,Equipment,274.0,35
5249,ITEM_005249,Packaging,279.5,36
5250,ITEM_005250,Wafer,285.0,7
5251,ITEM_005251,Chemical,290.5,8
5252,ITEM_005252,Gas,296.0,9
5253,ITEM_005253,Equipment,301.5,10
5254,ITEM_005254,Packaging,307.0,11
5255,ITEM_005255,Wafer,312.5,12
5256,ITEM_005256,Chemical,318.0,13
5257,ITEM_005257,Gas,323.5,14
5258,ITEM_005258,Equipment,329.0,15
5259,ITEM_005259,Packaging,334.5,16
5260,ITEM_005260,Wafer,340.0,17
5261,ITEM_005261,Chemical,345.5,18
5262,ITEM_005262,Gas,351.0,19
5263,ITEM_005263,Equipment,356.5,20
5264,ITEM_005264,Packaging,362.0,21
5265,ITEM_005265,Wafer,367.5,22
5266,ITEM_005266,Chemical,373.0,23
5267,ITEM_005267,Gas,378.5,24
5268,ITEM_005268,Equipment,384.0,25
5269,ITEM_005269,Packaging,389.5,26
5270,ITEM_005270,Wafer,395.0,27
5271,ITEM_005271,Chemical,400.5,28
5272,ITEM_005272,Gas,406.0,29
5273,ITEM_005273,Equipment,411.5,30
5274,ITEM_005274,Packaging,417.0,31
5275,ITEM_005275,Wafer,422.5,32
5276,ITEM_005276,Chemical,428.0,33
5277,ITEM_005277,Gas,433.5,34
5278,ITEM_005278,Equipment,439.0,35
5279,ITEM_005279,Packaging,444.5,36
5280,ITEM_005280,Wafer,450.0,7
5281,ITEM_005281,Chemical,455.5,8
5282,ITEM_005282,Gas,461.0,9
5283,ITEM_005283,Equipment,466.5,10
5284,ITEM_005284,Packaging,472.0,11
5285,ITEM_005285,Wafer,477.5,12
5286,ITEM_005286,Chemical,483.0,13
5287,ITEM_005287,Gas,488.5,14
5288,ITEM_005288,Equipment,494.0,15
5289,ITEM_005289,Packaging,499.5,16
5290,ITEM_005290,Wafer,505.0,17
5291,ITEM_005291,Chemical,510.5,18
5292,ITEM_005292,Gas,516.0,19
5293,ITEM_005293,Equipment,521.5,20
5294,ITEM_005294,Packaging,527.0,21
5295,ITEM_005295,Wafer,532.5,22
5296,ITEM_005296,Chemical,538.0,23
5297,ITEM_005297,Gas,543.5,24
5298,ITEM_005298,Equipment,549.0,25
5299,ITEM_005299,Packaging,554.5,26
5300,ITEM_005300,Wafer,10.0,27
5301,ITEM_005301,Chemical,15.5,28
5302,ITEM_005302,Gas,21.0,29
5303,ITEM_005303,Equipment,26.5,30
5304,ITEM_005304,Packaging,32.0,31
5305,ITEM_005305,Wafer,37.5,32
5306,ITEM_005306,Chemical,43.0,33
5307,ITEM_005307,Gas,48.5,34
5308,ITEM_005308,Equipment,54.0,35
5309,ITEM_005309,Packaging,59.5,36
5310,ITEM_005310,Wafer,65.0,7
5311,ITEM_005311,Chemical,70.5,8
5312,ITEM_005312,Gas,76.0,9
5313,ITEM_005313,Equipment,81.5,10
5314,ITEM_005314,Packaging,87.0,11
5315,ITEM_005315,Wafer,92.5,12
5316,ITEM_005316,Chemical,98.0,13
5317,ITEM_005317,Gas,103.5,14
5318,ITEM_005318,Equipment,109.0,15
5319,ITEM_005319,Packaging,114.5,16
5320,ITEM_005320,Wafer,120.0,17
5321,ITEM_005321,Chemical,125.5,18
5322,ITEM_005322,Gas,131.0,19
5323,ITEM_005323,Equipment,136.5,20
5324,ITEM_005324,Packaging,142.0,21
5325,ITEM_005325,Wafer,147.5,22
5326,ITEM_005326,Chemical,153.0,23
5327,ITEM_005327,Gas,158.5,24
5328,ITEM_005328,Equipment,164.0,25
5329,ITEM_005329,Packaging,169.5,26
5330,ITEM_005330,Wafer,175.0,27
5331,ITEM_005331,Chemical,180.5,28
5332,ITEM_005332,Gas,186.0,29
5333,ITEM_005333,Equipment,191.5,30
5334,ITEM_005334,Packaging,197.0,31
5335,ITEM_005335,Wafer,202.5,32
5336,ITEM_005336,Chemical,208.0,33
5337,ITEM_005337,Gas,213.5,34
5338,ITEM_005338,Equipment,219.0,35
5339,ITEM_005339,Packaging,224.5,36
5340,ITEM_005340,Wafer,230.0,7
5341,ITEM_005341,Chemical,235.5,8
5342,ITEM_005342,Gas,241.0,9
5343,ITEM_005343,Equipment,246.5,10
5344,ITEM_005344,Packaging,252.0,11
5345,ITEM_005345,Wafer,257.5,12
5346,ITEM_005346,Chemical,263.0,13
5347,ITEM_005347,Gas,268.5,14
5348,ITEM_005348,Equipment,274.0,15
5349,ITEM_005349,Packaging,279.5,16
5350,ITEM_005350,Wafer,285.0,17
5351,ITEM_005351,Chemical,290.5,18
5352,ITEM_005352,Gas,296.0,19
5353,ITEM_005353,Equipment,301.5,20
